Data info
File name: E:\Werk\jumat cipeles\CIPELES 26-11-2020 - AKSELEROMETER\kalibrasi jumat\kal 1_0116.dxd
Start time: 11/27/2020 14:24:16.330
Number of channels: 1
Sample rate: 100
Store type: always fast


Data1

Time (s)	AI 8 (um/m)
172.2	2.7233407
172.21	3.7083564
172.22	3.5471721
172.23	2.9830267
172.24	3.1621203
172.25	3.1800299
172.26	3.6367188
172.27	3.5561266
172.28	3.3143501
172.29	3.1621203
172.3	2.4188814
172.31	2.1591954
172.32	3.1531658
172.33	4.1113172
172.34	3.4665797
172.35	2.7860236
172.36	2.3830626
172.37	2.7054315
172.38	3.2964408
172.39	2.6158845
172.4	2.8218424
172.41	3.000936
172.42	2.4367907
172.43	2.9113891
172.44	2.9024346
172.45	2.4099267
172.46	2.7949784
172.47	3.2785313
172.48	3.5740361
172.49	3.6725376
172.5	3.6994016
172.51	4.0217705
172.52	3.9322236
172.53	3.5113533
172.54	3.5292625
172.55	3.4755344
172.56	3.9232688
172.57	4.3620486
172.58	4.2098188
172.59	4.1560907
172.6	3.5829906
172.61	3.8337219
172.62	4.1113172
172.63	3.2695768
172.64	3.3233049
172.65	3.6367188
172.66	3.3501689
172.67	3.520308
172.68	4.030725
172.69	4.1650453
172.7	4.3262296
172.71	4.2635469
172.72	3.6814923
172.73	3.914314
172.74	4.1650453
172.75	3.2427125
172.76	2.8934798
172.77	3.233758
172.78	3.7710392
172.79	4.2993655
172.8	4.1292267
172.81	4.0844531
172.82	4.2098188
172.83	4.4068217
172.84	4.7381454
172.85	4.4784594
172.86	4.7202358
172.87	5.3560185
172.88	4.6575532
172.89	3.9322236
172.9	4.7918735
172.91	5.5261579
172.92	5.2037892
172.93	4.290411
172.94	4.0665436
172.95	4.7829189
172.96	4.6844172
172.97	4.3441391
172.98	4.2366829
172.99	4.4157767
173	4.4068217
173.01	4.1381812
173.02	4.1560907
173.03	4.1292267
173.04	4.5590515
173.05	4.6575532
173.06	4.3889127
173.07	3.8337219
173.08	3.5471721
173.09	4.6485982
173.1	5.5888405
173.11	5.4724298
173.12	5.3291545
173.13	5.0426044
173.14	5.2485623
173.15	6.0455294
173.16	5.7231607
173.17	5.4903388
173.18	5.4992938
173.19	5.1769252
173.2	5.5261579
173.21	5.9201641
173.22	5.6515231
173.23	5.3739281
173.24	5.7142062
173.25	5.857481
173.26	5.3112454
173.27	5.597795
173.28	5.570931
173.29	5.1858797
173.3	5.9649372
173.31	5.830617
173.32	5.4097466
173.33	5.7142062
173.34	5.7052517
173.35	5.2843814
173.36	5.4455657
173.37	6.1888046
173.38	6.0723934
173.39	6.0097108
173.4	5.9380732
173.41	5.579886
173.42	6.2425327
173.43	6.1798496
173.44	5.6425686
173.45	6.2156687
173.46	6.1888046
173.47	5.7947984
173.48	5.9828467
173.49	5.9380732
173.5	5.5440669
173.51	5.4187016
173.52	5.6962967
173.53	5.9380732
173.54	5.8216624
173.55	5.1769252
173.56	4.9530578
173.57	5.9918013
173.58	6.9409981
173.59	6.6454935
173.6	5.9022546
173.61	5.579886
173.62	6.1619406
173.63	6.7529497
173.64	6.636539
173.65	6.7171311
173.66	6.4216266
173.67	5.8127079
173.68	5.7858438
173.69	6.0813484
173.7	6.4126716
173.71	6.4484906
173.72	6.4305811
173.73	6.2783513
173.74	5.9470282
173.75	5.5440669
173.76	5.5440669
173.77	5.9291186
173.78	5.4097466
173.79	5.1769252
173.8	5.2127438
173.81	5.2396078
173.82	5.866436
173.83	5.7410703
173.84	5.6515231
173.85	5.7858438
173.86	5.4903388
173.87	5.9649372
173.88	6.654448
173.89	6.6454935
173.9	6.4484906
173.91	6.0723934
173.92	5.4992938
173.93	5.5440669
173.94	5.7321157
173.95	5.2754264
173.96	5.6336141
173.97	6.403717
173.98	6.5290828
173.99	6.5469918
174	6.0634389
174.01	5.7768888
174.02	5.3291545
174.03	4.8545561
174.04	5.1411061
174.05	4.9709673
174.06	4.836647
174.07	5.2216983
174.08	5.6515231
174.09	5.2127438
174.1	4.6217341
174.11	4.8187375
174.12	4.6665077
174.13	5.0067859
174.14	5.5351124
174.15	5.3560185
174.16	5.3739281
174.17	5.4992938
174.18	5.4366107
174.19	5.4724298
174.2	5.9918013
174.21	6.2156687
174.22	5.9828467
174.23	5.9380732
174.24	6.0007563
174.25	5.866436
174.26	5.5440669
174.27	5.0963326
174.28	4.9172392
174.29	5.3202
174.3	5.1769252
174.31	4.576961
174.32	4.6754627
174.33	4.6844172
174.34	4.2993655
174.35	5.0694685
174.36	5.5530219
174.37	4.3441391
174.38	4.0934076
174.39	4.8456016
174.4	4.9799218
174.41	5.0157404
174.42	5.1142421
174.43	5.2843814
174.44	5.5082483
174.45	5.3202
174.46	5.4007921
174.47	6.1529856
174.48	6.1350765
174.49	5.7679343
174.5	5.7589798
174.51	5.1769252
174.52	5.1142421
174.53	5.8843451
174.54	5.6694326
174.55	4.9799218
174.56	4.9351482
174.57	4.7023268
174.58	4.9172392
174.59	5.4366107
174.6	4.9441032
174.61	4.836647
174.62	4.6575532
174.63	4.1023626
174.64	4.290411
174.65	4.0575891
174.66	3.8158126
174.67	4.2366829
174.68	4.3889127
174.69	4.7739639
174.7	4.9709673
174.71	4.6575532
174.72	4.7381454
174.73	4.8187375
174.74	5.4455657
174.75	5.7321157
174.76	5.2754264
174.77	5.7410703
174.78	6.7350407
174.79	6.627584
174.8	6.0723934
174.81	5.830617
174.82	5.1679702
174.83	5.2306533
174.84	4.9620123
174.85	4.541142
174.86	4.5590515
174.87	3.8695407
174.88	3.9411781
174.89	4.6485982
174.9	4.6754627
174.91	4.3799577
174.92	4.2545924
174.93	4.2277284
174.94	4.3530936
174.95	4.3978672
174.96	4.5321875
174.97	4.4874139
174.98	4.8724656
174.99	5.6336141
175	5.347064
175.01	4.8635111
175.02	4.7381454
175.03	5.3112454
175.04	5.9738922
175.05	5.8485265
175.06	5.7321157
175.07	6.1261215
175.08	6.5201278
175.09	6.0634389
175.1	5.4903388
175.11	5.6246591
175.12	5.5619764
175.13	5.1769252
175.14	4.9978313
175.15	4.6933718
175.16	4.4784594
175.17	4.6665077
175.18	4.4874139
175.19	4.003861
175.2	4.2008643
175.21	3.9322236
175.22	3.6456735
175.23	4.2366829
175.24	4.7023268
175.25	4.7381454
175.26	4.5859156
175.27	4.9261937
175.28	5.4276562
175.29	5.4903388
175.3	5.579886
175.31	5.9470282
175.32	5.5172029
175.33	5.3381095
175.34	6.0097108
175.35	5.9112091
175.36	5.830617
175.37	5.8843451
175.38	6.144031
175.39	6.2514873
175.4	5.0515594
175.41	4.7470999
175.42	5.0246954
175.43	4.4247313
175.44	4.2814565
175.45	4.3710032
175.46	4.0396795
175.47	3.9322236
175.48	4.2277284
175.49	4.1740003
175.5	4.1471357
175.51	3.9322236
175.52	2.8397517
175.53	2.9203439
175.54	3.9322236
175.55	3.7083564
175.56	3.6277642
175.57	3.9411781
175.58	3.9501328
175.59	3.8784955
175.6	4.1292267
175.61	4.2814565
175.62	3.8605859
175.63	3.9053595
175.64	4.1740003
175.65	4.4157767
175.66	4.2635469
175.67	4.290411
175.68	4.8724656
175.69	4.7918735
175.7	4.2277284
175.71	3.8158126
175.72	3.8158126
175.73	3.9949062
175.74	3.9680421
175.75	3.6814923
175.76	3.8516314
175.77	3.7262657
175.78	2.7949784
175.79	2.830797
175.8	3.1800299
175.81	3.0367548
175.82	2.7591596
175.83	2.6964767
175.84	3.2068939
175.85	3.3412142
175.86	3.2158484
175.87	3.2516673
175.88	3.1352563
175.89	2.857661
175.9	2.9113891
175.91	3.3053954
175.92	3.7799938
175.93	3.8426766
175.94	3.0367548
175.95	2.9651172
175.96	3.4128516
175.97	3.3412142
175.98	3.1621203
175.99	3.2695768
176	3.2248032
176.01	2.4188814
176.02	2.5979753
176.03	3.2248032
176.04	3.0098908
176.05	3.0725737
176.06	2.9919813
176.07	2.5263376
176.08	2.6875219
176.09	2.9561627
176.1	2.5352924
176.11	2.4905188
176.12	3.1442111
176.13	3.3053954
176.14	2.6427486
176.15	2.4278362
176.16	3.0367548
176.17	3.520308
176.18	3.1979392
176.19	2.7233407
176.2	2.9203439
176.21	3.0367548
176.22	2.8218424
176.23	2.8397517
176.24	3.1621203
176.25	2.9830267
176.26	2.3293345
176.27	2.8755705
176.28	3.5471721
176.29	2.6785674
176.3	1.6577331
176.31	1.5055034
176.32	2.4367907
176.33	2.7860236
176.34	2.0338299
176.35	1.7830987
176.36	1.5950502
176.37	1.9532378
176.38	2.2308331
176.39	1.9084643
176.4	1.8010081
176.41	1.5771409
176.42	2.3920174
176.43	3.000936
176.44	2.3293345
176.45	2.2129235
176.46	2.3830626
176.47	2.4009721
176.48	2.830797
176.49	3.1442111
176.5	2.7770689
176.51	2.1681502
176.52	1.6487783
176.53	1.630869
176.54	2.3561985
176.55	2.9024346
176.56	1.9353284
176.57	0.99508625
176.58	1.5234127
176.59	1.6666877
176.6	1.5234127
176.61	1.9263737
176.62	2.203969
176.63	1.5144581
176.64	1.1652253
176.65	1.917419
176.66	1.9621924
176.67	2.2935159
176.68	2.3024704
176.69	1.1831347
176.7	1.6219143
176.71	2.5084283
176.72	2.1412861
176.73	1.5681862
176.74	1.3353643
176.75	1.7562346
176.76	2.5442472
176.77	2.6785674
176.78	2.5084283
176.79	2.2397876
176.8	2.203969
176.81	1.917419
176.82	1.0129956
176.83	1.46073
176.84	1.7114612
176.85	1.2816362
176.86	1.1294066
176.87	0.57421595
176.88	0.60108
176.89	1.1025425
176.9	1.0219502
176.91	0.91449404
176.92	1.3980471
176.93	1.5681862
176.94	1.1652253
176.95	0.80703783
176.96	1.0667237
176.97	1.1383612
176.98	0.99508625
176.99	1.6219143
177	1.9890565
177.01	1.7025065
177.02	1.371183
177.03	1.630869
177.04	2.5800657
177.05	2.0786033
177.06	0.93240345
177.07	0.93240345
177.08	1.0398597
177.09	1.3353643
177.1	1.0846331
177.11	0.69062692
177.12	1.371183
177.13	1.8099627
177.14	1.0667237
177.15	0.20707381
177.16	0.63689876
177.17	0.60108
177.18	-0.13320428
177.19	0.59212536
177.2	1.5771409
177.21	1.4338659
177.22	0.60108
177.23	0.77121907
177.24	1.371183
177.25	1.2995456
177.26	1.7920533
177.27	1.630869
177.28	1.2279081
177.29	1.630869
177.3	1.4070019
177.31	1.2637268
177.32	1.2547722
177.33	0.97717685
177.34	1.1652253
177.35	1.2458174
177.36	0.88762999
177.37	1.0935878
177.38	1.4696846
177.39	1.1204518
177.4	1.1562706
177.41	1.6756425
177.42	2.2397876
177.43	2.0696487
177.44	1.4428205
177.45	1.2368628
177.46	0.90553939
177.47	0.65480816
177.48	1.3264097
177.49	2.2487423
177.5	1.8368268
177.51	1.2905909
177.52	1.3174549
177.53	0.97717685
177.54	0.93240345
177.55	1.5502769
177.56	1.9621924
177.57	1.6487783
177.58	1.6935518
177.59	1.6219143
177.6	1.371183
177.61	1.8099627
177.62	2.2487423
177.63	2.7233407
177.64	2.5890205
177.65	2.2129235
177.66	2.2935159
177.67	2.4278362
177.68	2.5979753
177.69	2.3293345
177.7	1.630869
177.71	1.3353643
177.72	1.8099627
177.73	2.0248752
177.74	1.9263737
177.75	2.0248752
177.76	1.4070019
177.77	1.4696846
177.78	2.5442472
177.79	2.4994736
177.8	2.3024704
177.81	2.1502409
177.82	1.8995095
177.83	2.5173831
177.84	2.5352924
177.85	2.1144221
177.86	2.203969
177.87	2.3561985
177.88	2.714386
177.89	2.4278362
177.9	2.0159206
177.91	2.5173831
177.92	3.0994377
177.93	2.8487065
177.94	2.7322955
177.95	2.74125
177.96	2.2666519
177.97	2.347244
177.98	2.3382893
177.99	2.3920174
178	2.4636548
178.01	2.7322955
178.02	2.8128877
178.03	1.8636909
178.04	2.087558
178.05	3.0278001
178.06	2.4547002
178.07	1.9801018
178.08	2.6069298
178.09	2.8218424
178.1	3.0278001
178.11	3.4844892
178.12	2.8934798
178.13	2.5084283
178.14	2.9830267
178.15	3.3143501
178.16	3.1710751
178.17	3.1263018
178.18	3.377033
178.19	2.9292986
178.2	2.8755705
178.21	3.1621203
178.22	3.0994377
178.23	3.5561266
178.24	3.5919454
178.25	3.0546641
178.26	3.0815282
178.27	3.744175
178.28	3.9590876
178.29	3.5919454
178.3	3.2964408
178.31	3.0367548
178.32	3.3859875
178.33	3.8068578
178.34	3.4755344
178.35	3.2068939
178.36	3.7889485
178.37	4.6754627
178.38	4.2814565
178.39	3.4397156
178.4	3.7262657
178.41	4.5142779
178.42	5.1769252
178.43	4.6665077
178.44	3.6994016
178.45	4.1023626
178.46	4.4784594
178.47	4.2456374
178.48	4.3262296
178.49	4.1113172
178.5	4.0754986
178.51	4.576961
178.52	4.550097
178.53	4.317275
178.54	4.5948701
178.55	5.0515594
178.56	5.0963326
178.57	4.809783
178.58	4.4605498
178.59	4.6754627
178.6	5.1679702
178.61	4.8545561
178.62	4.5232329
178.63	4.5948701
178.64	5.0067859
178.65	5.3918376
178.66	4.7381454
178.67	4.8814201
178.68	5.3202
178.69	4.6127796
178.7	4.3262296
178.71	4.3441391
178.72	4.2993655
178.73	4.8814201
178.74	5.8037529
178.75	5.5351124
178.76	4.6665077
178.77	4.9530578
178.78	5.0336499
178.79	4.6396437
178.8	5.0426044
178.81	5.1231966
178.82	4.7023268
178.83	4.5053234
178.84	4.4963689
178.85	4.8814201
178.86	5.3649735
178.87	4.8635111
178.88	4.0486345
178.89	4.0486345
178.9	4.3710032
178.91	4.7202358
178.92	4.4605498
178.93	3.9680421
178.94	4.3799577
178.95	4.4605498
178.96	4.290411
178.97	4.5948701
178.98	4.5321875
178.99	4.576961
179	4.5053234
179.01	4.3978672
179.02	4.5321875
179.03	4.2366829
179.04	4.3441391
179.05	4.4605498
179.06	4.1381812
179.07	3.9590876
179.08	3.4665797
179.09	3.0367548
179.1	3.2427125
179.11	3.4397156
179.12	3.5023985
179.13	3.7979033
179.14	3.8337219
179.15	3.6994016
179.16	3.7352204
179.17	3.5023985
179.18	3.090483
179.19	3.0994377
179.2	2.8934798
179.21	2.9472079
179.22	3.6367188
179.23	3.7173109
179.24	3.6725376
179.25	3.0457096
179.26	2.9292986
179.27	3.7173109
179.28	3.2874861
179.29	3.1442111
179.3	4.0754986
179.31	4.2098188
179.32	3.260622
179.33	3.3680782
179.34	3.8068578
179.35	3.3233049
179.36	3.3501689
179.37	3.1352563
179.38	2.8397517
179.39	3.233758
179.4	3.1263018
179.41	2.7502048
179.42	3.0457096
179.43	3.2427125
179.44	2.5263376
179.45	2.347244
179.46	2.9382532
179.47	3.0815282
179.48	3.1800299
179.49	2.7949784
179.5	2.4188814
179.51	3.3143501
179.52	3.5919454
179.53	2.857661
179.54	2.4457455
179.55	2.9113891
179.56	3.2516673
179.57	2.6606579
179.58	2.1771049
179.59	2.1502409
179.6	2.8128877
179.61	3.0098908
179.62	3.000936
179.63	3.1889844
179.64	2.8397517
179.65	2.8039329
179.66	3.233758
179.67	3.3143501
179.68	2.6875219
179.69	2.1591954
179.7	2.0248752
179.71	2.0786033
179.72	2.0248752
179.73	1.7562346
179.74	2.0069659
179.75	2.2218783
179.76	2.3830626
179.77	2.5800657
179.78	1.630869
179.79	1.604005
179.8	2.5621564
179.81	2.6427486
179.82	2.6964767
179.83	2.8218424
179.84	2.4726095
179.85	2.1860595
179.86	2.1860595
179.87	1.5234127
179.88	1.5413221
179.89	2.3114252
179.9	1.7204158
179.91	1.6756425
179.92	2.9651172
179.93	3.117347
179.94	2.7502048
179.95	2.9113891
179.96	2.6517034
179.97	2.2845612
179.98	2.3651533
179.99	2.7322955
180	2.5263376
180.01	2.2397876
180.02	2.1054673
180.03	2.1502409
180.04	2.7860236
180.05	2.6875219
180.06	2.5711112
180.07	2.1502409
180.08	1.6666877
180.09	2.2935159
180.1	2.7322955
180.11	2.9382532
180.12	2.9830267
180.13	3.2874861
180.14	3.5740361
180.15	3.0636189
180.16	2.5979753
180.17	2.5442472
180.18	2.5800657
180.19	2.1591954
180.2	2.1591954
180.21	2.5711112
180.22	2.0517392
180.23	1.8547362
180.24	2.1591954
180.25	2.4815643
180.26	2.974072
180.27	2.6875219
180.28	2.0159206
180.29	2.1860595
180.3	2.5442472
180.31	2.3561985
180.32	2.3920174
180.33	2.3651533
180.34	2.3651533
180.35	3.1531658
180.36	3.2964408
180.37	2.7591596
180.38	2.8487065
180.39	2.8039329
180.4	2.5979753
180.41	2.6517034
180.42	3.2874861
180.43	3.6546283
180.44	2.7770689
180.45	2.6337938
180.46	3.3501689
180.47	3.7710392
180.48	4.1202717
180.49	3.5919454
180.5	3.0636189
180.51	3.6456735
180.52	3.9769969
180.53	3.5829906
180.54	3.1531658
180.55	2.714386
180.56	2.9830267
180.57	3.3412142
180.58	2.9024346
180.59	2.6606579
180.6	2.9382532
180.61	3.0457096
180.62	2.9651172
180.63	3.2964408
180.64	3.260622
180.65	3.0367548
180.66	2.6606579
180.67	2.5979753
180.68	3.3053954
180.69	3.0278001
180.7	2.6427486
180.71	3.3322594
180.72	3.7352204
180.73	3.3412142
180.74	2.9651172
180.75	2.5532017
180.76	2.2129235
180.77	2.3830626
180.78	2.4367907
180.79	2.347244
180.8	2.9113891
180.81	3.3501689
180.82	2.8666158
180.83	2.4815643
180.84	2.4547002
180.85	2.9382532
180.86	3.0815282
180.87	2.9292986
180.88	3.1083922
180.89	2.9561627
180.9	3.0098908
180.91	2.6248393
180.92	2.3293345
180.93	2.714386
180.94	2.087558
180.95	1.8547362
180.96	2.6785674
180.97	2.7949784
180.98	2.6069298
180.99	2.6337938
181	2.5352924
181.01	2.6069298
181.02	2.2129235
181.03	1.7741439
181.04	2.32038
181.05	2.087558
181.06	1.9890565
181.07	2.4905188
181.08	2.5890205
181.09	2.9472079
181.1	2.8039329
181.11	2.4099267
181.12	1.9353284
181.13	1.7830987
181.14	2.3741081
181.15	2.347244
181.16	2.2218783
181.17	2.5173831
181.18	2.2935159
181.19	2.060694
181.2	2.6427486
181.21	3.377033
181.22	2.8039329
181.23	1.8457814
181.24	1.9532378
181.25	2.6337938
181.26	2.5352924
181.27	1.604005
181.28	1.4517753
181.29	1.5950502
181.3	1.9980111
181.31	2.4905188
181.32	2.0248752
181.33	2.1860595
181.34	2.5800657
181.35	1.3801378
181.36	0.78017378
181.37	1.3085003
181.38	1.2995456
181.39	1.5592315
181.4	1.5234127
181.41	1.3622284
181.42	1.917419
181.43	1.2637268
181.44	0.32348475
181.45	0.95031279
181.46	1.630869
181.47	1.4965487
181.48	1.2995456
181.49	1.5323675
181.5	1.6577331
181.51	1.2905909
181.52	0.5025785
181.53	0.26975662
181.54	1.0488144
181.55	1.46073
181.56	1.3085003
181.57	1.4249113
181.58	1.4338659
181.59	1.4159565
181.6	1.7741439
181.61	1.6935518
181.62	1.6756425
181.63	1.6398237
181.64	1.1562706
181.65	1.1831347
181.66	1.344319
181.67	1.487594
181.68	1.4070019
181.69	1.3174549
181.7	1.3980471
181.71	1.0488144
181.72	0.85181123
181.73	0.86972064
181.74	1.371183
181.75	2.2845612
181.76	2.1502409
181.77	1.46073
181.78	1.3532737
181.79	1.2099987
181.8	1.2368628
181.81	1.5323675
181.82	1.5323675
181.83	1.5234127
181.84	1.3353643
181.85	0.75330973
181.86	0.68167222
181.87	0.99508625
181.88	0.79808313
181.89	0.72644562
181.9	1.0398597
181.91	1.4517753
181.92	0.81599253
181.93	0.32348475
181.94	0.39512223
181.95	0.019025387
181.96	0.60108
181.97	0.52944255
181.98	0.6100347
181.99	1.3353643
182	0.94135815
182.01	0.88762999
182.02	0.99508625
182.03	0.86972064
182.04	1.0846331
182.05	1.1831347
182.06	1.030905
182.07	0.78912842
182.08	0.79808313
182.09	1.1652253
182.1	0.99508625
182.11	0.80703783
182.12	1.1294066
182.13	0.91449404
182.14	0.53839719
182.15	0.95031279
182.16	1.4965487
182.17	1.3801378
182.18	0.87867534
182.19	0.52048784
182.2	0.6100347
182.21	1.2368628
182.22	1.7025065
182.23	0.98613155
182.24	0.5652613
182.25	1.4338659
182.26	1.4517753
182.27	0.57421595
182.28	0.75330973
182.29	0.79808313
182.3	0.38616756
182.31	0.80703783
182.32	0.69062692
182.33	0.5652613
182.34	0.77121907
182.35	0.29662067
182.36	0.52944255
182.37	1.0129956
182.38	1.2816362
182.39	1.3353643
182.4	0.95031279
182.41	0.83390188
182.42	0.38616756
182.43	0.42198628
182.44	1.0398597
182.45	1.1114972
182.46	1.004041
182.47	0.9682222
182.48	1.2368628
182.49	0.86076593
182.5	0.45780504
182.51	1.3174549
182.52	1.4428205
182.53	0.74435502
182.54	0.62794411
182.55	0.67271751
182.56	0.48466909
182.57	0.72644562
182.58	1.3622284
182.59	1.17418
182.6	0.89658469
182.61	0.76226437
182.62	0.63689876
182.63	1.2726815
182.64	1.3085003
182.65	1.0756785
182.66	1.0398597
182.67	0.82494718
182.68	0.78912842
182.69	0.57421595
182.7	1.2995456
182.71	1.7114612
182.72	0.57421595
182.73	0.37721285
182.74	1.1294066
182.75	0.90553939
182.76	0.63689876
182.77	1.1562706
182.78	1.2368628
182.79	0.98613155
182.8	0.5563066
182.81	0.39512223
182.82	0.89658469
182.83	0.9682222
182.84	0.76226437
182.85	0.78017378
182.86	0.75330973
182.87	0.45780504
182.88	0.57421595
182.89	0.94135815
182.9	0.90553939
182.91	1.2010441
182.92	1.5055034
182.93	0.9592675
182.94	0.64585346
182.95	0.78017378
182.96	0.86076593
182.97	1.0129956
182.98	0.98613155
182.99	1.0935878
183	1.0846331
183.01	0.98613155
183.02	0.74435502
183.03	0.35930347
183.04	0.52048784
183.05	0.26080194
183.06	-0.14215897
183.07	0.43094099
183.08	0.43989566
183.09	0.0100707
183.1	0.45780504
183.11	0.76226437
183.12	0.60108
183.13	0.75330973
183.14	0.79808313
183.15	0.79808313
183.16	0.91449404
183.17	0.74435502
183.18	1.0846331
183.19	1.030905
183.2	0.70853627
183.21	0.84285659
183.22	0.25184724
183.23	0.60108
183.24	1.5681862
183.25	1.1652253
183.26	0.69958156
183.27	0.20707381
183.28	0.17125507
183.29	0.9592675
183.3	0.9682222
183.31	0.77121907
183.32	1.1920893
183.33	0.99508625
183.34	0.18020974
183.35	0.37721285
183.36	0.58317065
183.37	0.43094099
183.38	0.73540032
183.39	0.89658469
183.4	0.86972064
183.41	1.0935878
183.42	1.3622284
183.43	0.9592675
183.44	0.31453004
183.45	0.44885036
183.46	1.1204518
183.47	1.2458174
183.48	0.62794411
183.49	0.48466909
183.5	1.2995456
183.51	1.7920533
183.52	1.5055034
183.53	1.2368628
183.54	0.71749097
183.55	0.045889448
183.56	0.15334569
183.57	0.24289255
183.58	0.42198628
183.59	1.1831347
183.6	1.3174549
183.61	0.74435502
183.62	0.53839719
183.63	0.98613155
183.64	1.004041
183.65	1.0129956
183.66	0.9682222
183.67	0.85181123
183.68	1.0398597
183.69	1.1920893
183.7	1.46073
183.71	0.94135815
183.72	0.44885036
183.73	0.43094099
183.74	0.51153314
183.75	0.94135815
183.76	0.78912842
183.77	0.90553939
183.78	1.371183
183.79	1.1114972
183.8	0.84285659
183.81	0.95031279
183.82	1.344319
183.83	1.2547722
183.84	0.93240345
183.85	0.78912842
183.86	0.36825818
183.87	0.10857225
183.88	0.5473519
183.89	1.0129956
183.9	0.74435502
183.91	0.67271751
183.92	0.73540032
183.93	0.33243942
183.94	0.59212536
183.95	0.98613155
183.96	0.78017378
183.97	1.2458174
183.98	1.6845971
183.99	1.3264097
184	0.89658469
184.01	0.5563066
184.02	0.81599253
184.03	1.3353643
184.04	1.2816362
184.05	1.0129956
184.06	0.78017378
184.07	0.57421595
184.08	0.37721285
184.09	0.58317065
184.1	0.59212536
184.11	0.39512223
184.12	0.71749097
184.13	0.41303161
184.14	0.33243942
184.15	0.52048784
184.16	0.25184724
184.17	0.33243942
184.18	0.77121907
184.19	0.86076593
184.2	0.144391
184.21	0.45780504
184.22	1.004041
184.23	0.5652613
184.24	0.49362379
184.25	0.53839719
184.26	0.68167222
184.27	1.0667237
184.28	0.67271751
184.29	0.10857225
184.3	0.84285659
184.31	1.3085003
184.32	0.70853627
184.33	0.52048784
184.34	0.71749097
184.35	0.59212536
184.36	0.12648162
184.37	0.24289255
184.38	0.80703783
184.39	0.64585346
184.4	0.53839719
184.41	0.98613155
184.42	0.99508625
184.43	1.17418
184.44	1.2547722
184.45	0.90553939
184.46	0.62794411
184.47	0.10857225
184.48	0.099617571
184.49	0.64585346
184.5	0.5563066
184.51	0.43094099
184.52	0.62794411
184.53	-0.007838673
184.54	-0.40184489
184.55	0.48466909
184.56	1.3532737
184.57	1.5413221
184.58	1.2368628
184.59	0.87867534
184.6	0.87867534
184.61	0.85181123
184.62	0.74435502
184.63	0.52944255
184.64	0.37721285
184.65	0.83390188
184.66	1.2547722
184.67	1.1831347
184.68	0.95031279
184.69	0.62794411
184.7	0.57421595
184.71	0.94135815
184.72	1.1920893
